,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,34,TOT,NBA,PG,65,922,.453,15.3,.944,.077,.094,.256,.517,.056,.475,.667,.409,.550,.421,.077,.562,.000,0,1.000,.231,.000,1,1
2000-01,34,GSW,NBA,PG,29,396,.333,15.6,.900,.067,.100,.289,.444,.100,.358,1.000,.222,.423,.250,.111,.483,.000,0,1.000,.111,.000,1,1
2000-01,34,PHO,NBA,PG,36,526,.528,15.0,.972,.083,.090,.236,.563,.028,.543,.500,.538,.647,.506,.000,.592,.000,0,,.500,.000,0,0
2001-02,35,PHO,NBA,PG,2,6,.250,15.8,1.000,.000,.000,.500,.500,.000,.250,,,.500,.000,,.000,.000,0,,,,0,0
Career,,,NBA,,67,928,.450,15.3,.945,.076,.092,.261,.517,.055,.471,.667,.409,.548,.415,.077,.557,.000,0,1.000,.231,.000,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHO,NBA,,38,532,.520,15.1,.973,.081,.088,.243,.561,.027,.535,.500,.538,.639,.494,.000,.584,.000,0,,.500,.000,0,0
1 season,,GSW,NBA,,29,396,.333,15.6,.900,.067,.100,.289,.444,.100,.358,1.000,.222,.423,.250,.111,.483,.000,0,1.000,.111,.000,1,1
