Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,27,FLO,ABA,PF,6,180,16,0.551,0,0.5,NA,NA,NA,23.3,NA,NA,18.4,NA,NA,0.3,0.2,0.5,0.14
Career,NA,,ABA,,6,180,16,0.551,0,0.5,NA,NA,NA,23.3,NA,NA,18.4,NA,NA,0.3,0.2,0.5,0.14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,FLO,ABA,,6,180,16,0.551,0,0.5,NA,NA,NA,23.3,NA,NA,18.4,NA,NA,0.3,0.2,0.5,0.14
