,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,LAC,NBA,PG,10,149,.397,11.6,.873,.254,.175,.238,.206,.127,.436,.563,.182,.667,.231,.125,.333,.000,0,1.000,.375,.333,0,0
2001-02,25,LAC,NBA,PG,68,761,.400,13.5,.847,.164,.153,.255,.276,.153,.416,.444,.381,.486,.355,.310,.320,.000,0,.923,.119,.000,0,0
2002-03,26,GSW,NBA,PG,68,1321,.429,13.6,.834,.123,.203,.246,.263,.166,.439,.579,.426,.474,.352,.377,.294,.000,0,.724,.221,.412,0,0
2003-04,27,DEN,NBA,SG,82,1849,.419,15.4,.777,.138,.107,.191,.341,.223,.447,.557,.451,.390,.433,.322,.383,.000,0,.673,.088,.400,0,0
2004-05,28,DEN,NBA,PG,82,2162,.413,14.7,.799,.170,.112,.150,.367,.201,.432,.571,.446,.419,.368,.337,.408,.000,0,.714,.133,.409,0,0
2005-06,29,DEN,NBA,PG,60,1542,.410,15.8,.729,.144,.082,.160,.343,.271,.434,.568,.500,.396,.379,.346,.311,.000,0,.710,.168,.233,0,0
2006-07,30,TOT,NBA,PG,66,2031,.420,15.0,.689,.178,.124,.165,.222,.311,.430,.555,.389,.394,.380,.397,.224,.000,0,.779,.184,.318,0,0
2006-07,30,DEN,NBA,PG,31,877,.413,14.9,.709,.175,.119,.164,.251,.291,.429,.621,.311,.419,.358,.373,.252,.000,0,.780,.209,.304,0,0
2006-07,30,MIL,NBA,PG,35,1154,.427,15.1,.670,.182,.128,.166,.194,.330,.431,.493,.460,.369,.408,.419,.195,.000,0,.778,.163,.333,0,0
2007-08,31,CHA,NBA,PG,36,577,.355,14.2,.744,.192,.134,.186,.233,.256,.367,.485,.217,.406,.325,.318,.298,.000,0,.643,.227,.300,0,0
2009-10,33,WAS,NBA,PG,67,1117,.427,14.1,.851,.124,.146,.256,.323,.149,.446,.640,.407,.495,.354,.317,.170,.000,0,.737,.233,.214,0,0
2010-11,34,MIL,NBA,PG,57,862,.443,14.8,.798,.108,.168,.259,.264,.202,.459,.474,.492,.484,.409,.380,.178,.000,0,.852,.183,.385,1,0
2011-12,35,HOU,NBA,PG,8,111,.333,18.3,.750,.028,.083,.167,.472,.250,.370,1.000,.667,.333,.294,.222,.300,.000,0,1.000,.111,.000,0,0
Career,,,NBA,,604,12482,.416,14.7,.777,.150,.128,.195,.303,.223,.435,.554,.423,.438,.379,.350,.302,.000,0,.743,.163,.316,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,255,6430,.414,15.2,.762,.155,.104,.167,.337,.238,.436,.575,.436,.404,.389,.342,.357,.000,0,.715,.144,.322,0,0
2 seasons,,MIL,NBA,,92,2016,.435,15.0,.731,.147,.147,.210,.227,.269,.446,.486,.477,.436,.408,.405,.186,.000,0,.802,.170,.353,1,0
2 seasons,,LAC,NBA,,78,910,.399,13.1,.852,.180,.157,.251,.263,.148,.420,.475,.340,.518,.337,.280,.322,.000,0,.929,.160,.125,0,0
1 season,,GSW,NBA,,68,1321,.429,13.6,.834,.123,.203,.246,.263,.166,.439,.579,.426,.474,.352,.377,.294,.000,0,.724,.221,.412,0,0
1 season,,WAS,NBA,,67,1117,.427,14.1,.851,.124,.146,.256,.323,.149,.446,.640,.407,.495,.354,.317,.170,.000,0,.737,.233,.214,0,0
1 season,,CHA,NBA,,36,577,.355,14.2,.744,.192,.134,.186,.233,.256,.367,.485,.217,.406,.325,.318,.298,.000,0,.643,.227,.300,0,0
1 season,,HOU,NBA,,8,111,.333,18.3,.750,.028,.083,.167,.472,.250,.370,1.000,.667,.333,.294,.222,.300,.000,0,1.000,.111,.000,0,0
