Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,22,TOT,NBA,PG,22,0,221,7.4,19.6,0.38,0.7,4.5,0.167,6.7,15.1,0.443,0.5,0.7,0.667,1.7,2.5,4.2,8.2,1.5,0,5,5,16.1,NA,81,107
1998-99,22,NJN,NBA,PG,5,0,51,10.3,21.6,0.476,1,5.1,0.2,9.3,16.5,0.563,0,0,NA,1,3.1,4.1,6.2,1,0,7.2,3.1,21.6,NA,84,110
1998-99,22,CLE,NBA,PG,17,0,170,6.5,19,0.345,0.7,4.2,0.154,5.9,14.7,0.4,0.7,1,0.667,2,2.3,4.2,8.8,1.6,0,4.2,5.6,14.4,NA,80,107
1999-00,23,TOT,NBA,PG,26,0,261,10.8,22.3,0.483,1.5,3.8,0.4,9.2,18.4,0.5,3.5,4.4,0.783,2.3,2.7,5,9.2,2.3,0.2,3.3,4.4,26.5,NA,112,106
1999-00,23,ORL,NBA,PG,1,0,8,18.5,24.7,0.75,0,0,NA,18.5,24.7,0.75,0,0,NA,6.2,0,6.2,18.5,0,0,0,0,37,NA,170,112
1999-00,23,CLE,NBA,PG,25,0,253,10.5,22.2,0.473,1.6,4,0.4,8.9,18.2,0.489,3.6,4.6,0.783,2.2,2.8,5,8.9,2.4,0.2,3.4,4.6,26.2,NA,110,106
2000-01,24,LAC,NBA,PG,10,0,149,9,22.6,0.397,0.4,2.9,0.125,8.6,19.8,0.436,5,6.1,0.824,1.4,2.5,4,11.5,1.8,0,3.2,3.2,23.4,NA,104,108
2001-02,25,LAC,NBA,PG,68,2,761,7.7,19.3,0.4,0.9,2.9,0.31,6.8,16.3,0.416,3.3,4.3,0.77,1.9,1.9,3.8,10.2,1.4,0.1,3.1,3.1,19.6,NA,105,111
2002-03,26,GSW,NBA,PG,68,0,1321,7.7,17.9,0.429,1.1,3,0.377,6.6,14.9,0.439,6.7,7.7,0.865,1.3,2,3.4,8.5,1.5,0.2,2.8,2.9,23.1,NA,118,114
2003-04,27,DEN,NBA,SG,82,3,1849,8.9,21.3,0.419,1.5,4.8,0.322,7.4,16.5,0.447,3.9,4.5,0.877,1.2,2.8,4,8.2,1.4,0.1,2.8,2.3,23.3,NA,107,108
2004-05,28,DEN,NBA,PG,82,5,2162,8.1,19.6,0.413,1.3,3.9,0.337,6.7,15.6,0.432,6.6,7.2,0.921,0.9,2.5,3.4,8.8,1.9,0.3,2.9,2.9,24.1,NA,112,108
2005-06,29,DEN,NBA,PG,60,0,1542,9,21.9,0.41,2.1,5.9,0.346,6.9,16,0.434,5,5.8,0.874,0.7,2,2.7,7.6,1.6,0.1,2.8,2.4,25.1,NA,107,110
2006-07,30,TOT,NBA,PG,66,23,2031,8.1,19.2,0.42,2.4,6,0.397,5.7,13.2,0.43,5.5,6.1,0.898,1.2,2.2,3.5,7.3,1.4,0,3,2.3,24,NA,113,113
2006-07,30,DEN,NBA,PG,31,4,877,8.8,21.2,0.413,2.3,6.2,0.373,6.5,15.1,0.429,6.7,7.4,0.908,1.3,2.2,3.5,7.4,1.4,0.1,2.9,1.7,26.5,NA,114,111
2006-07,30,MIL,NBA,PG,35,19,1154,7.5,17.6,0.427,2.4,5.8,0.419,5.1,11.8,0.431,4.5,5.1,0.886,1.2,2.3,3.4,7.2,1.4,0,3.1,2.7,22,NA,113,115
2007-08,31,CHA,NBA,PG,36,0,577,5.5,15.6,0.355,1.3,4,0.318,4.3,11.6,0.367,4.4,5.3,0.831,0.8,2.3,3.1,8.7,1.2,0,3.7,1.9,16.8,NA,97,114
2009-10,33,WAS,NBA,PG,67,1,1117,8.1,18.9,0.427,0.9,2.8,0.317,7.2,16.1,0.446,3.6,4.2,0.865,0.8,2.7,3.5,8,1.1,0.1,3.2,2.3,20.6,NA,103,114
2010-11,34,MIL,NBA,PG,57,0,862,9.7,21.8,0.443,1.7,4.4,0.38,8,17.4,0.459,4.3,5.1,0.841,0.9,2.5,3.4,8.7,2.4,0.2,3.2,2.7,25.3,NA,108,105
2011-12,35,HOU,NBA,PG,8,0,111,5.7,17,0.333,0.9,4.2,0.222,4.7,12.7,0.37,6.1,7.1,0.867,0,5.2,5.2,8,0.5,0,3.3,2.4,18.4,NA,98,110
Career,NA,,NBA,,652,34,12964,8.3,19.8,0.417,1.5,4.4,0.348,6.7,15.4,0.437,5,5.7,0.876,1.1,2.4,3.5,8.3,1.6,0.1,3,2.6,23.1,NA,109,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,255,12,6430,8.6,20.9,0.414,1.7,5,0.342,6.9,15.9,0.436,5.5,6.1,0.899,1,2.4,3.4,8.2,1.6,0.2,2.8,2.5,24.4,NA,110,109
2 seasons,NA,MIL,NBA,,92,19,2016,8.4,19.4,0.435,2.1,5.2,0.405,6.3,14.2,0.446,4.4,5.1,0.867,1.1,2.3,3.4,7.8,1.8,0.1,3.1,2.7,23.4,NA,110,111
2 seasons,NA,LAC,NBA,,78,2,910,7.9,19.8,0.399,0.8,2.9,0.28,7.1,16.9,0.42,3.6,4.6,0.782,1.8,2,3.8,10.4,1.5,0.1,3.1,3.1,20.2,NA,104,111
1 season,NA,GSW,NBA,,68,0,1321,7.7,17.9,0.429,1.1,3,0.377,6.6,14.9,0.439,6.7,7.7,0.865,1.3,2,3.4,8.5,1.5,0.2,2.8,2.9,23.1,NA,118,114
1 season,NA,WAS,NBA,,67,1,1117,8.1,18.9,0.427,0.9,2.8,0.317,7.2,16.1,0.446,3.6,4.2,0.865,0.8,2.7,3.5,8,1.1,0.1,3.2,2.3,20.6,NA,103,114
2 seasons,NA,CLE,NBA,,42,0,423,9,21,0.429,1.2,4.1,0.303,7.8,16.9,0.46,2.5,3.2,0.769,2.1,2.6,4.7,8.9,2.1,0.1,3.7,4.9,21.7,NA,99,106
