,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1990-91,20,ALABAMA,33,917,194,413,64,153,102,146,,130,40,35,15,76,98,554,.470,.418,.699,27.8,16.8,3.9,1.2
1991-92,21,ALABAMA,34,1217,237,533,83,232,104,146,,138,79,38,10,108,78,661,.445,.358,.712,35.8,19.4,4.1,2.3
1992-93,22,ALABAMA,29,1000,202,481,78,222,116,170,,130,68,47,21,93,67,598,.420,.351,.682,34.5,20.6,4.5,2.3
Career,,,96,3134,633,1427,225,607,322,462,,398,187,120,46,277,243,1813,.444,.371,.697,32.6,18.9,4.1,1.9
