Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,27,DNR,ABA,PF,5,NA,94,5.4,11.9,0.452,0,0.4,0,5.4,11.5,0.467,0.8,0.8,1,NA,NA,9.6,1.9,2.3,6.5,11.5
Career,NA,,ABA,,5,NA,94,5.4,11.9,0.452,0,0.4,0,5.4,11.5,0.467,0.8,0.8,1,NA,NA,9.6,1.9,2.3,6.5,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DNR,ABA,,5,NA,94,5.4,11.9,0.452,0,0.4,0,5.4,11.5,0.467,0.8,0.8,1,NA,NA,9.6,1.9,2.3,6.5,11.5
