,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,27,DNR,ABA,,12,,1,,,,4,5,,,,,,,26
1968-69,28,NYA,ABA,,10,,0,,,,7,10,,,,,,,21
1969-70,29,NOB,ABA,,10,,0,,,,5,6,,,,,,,22
Career,,,,,12,,1,,,,7,10,,,,,,,26
1 Season,,NYA,ABA,,10,,0,,,,7,10,,,,,,,21
1 Season,,DNR,ABA,,12,,1,,,,4,5,,,,,,,26
1 Season,,NOB,ABA,,10,,0,,,,5,6,,,,,,,22
