Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,23,TOT,NBA,C,39,8,16.5,2.2,4.7,0.459,0,0,0,2.2,4.7,0.462,0.459,1.4,1.6,0.871,1.5,3,4.5,0.8,0.3,0.2,0.9,2.2,5.7
1987-88,23,MIL,NBA,C,3,0,11.7,1.3,3.7,0.364,0,0,NA,1.3,3.7,0.364,0.364,1,1,1,1.3,1,2.3,0.7,0,0,0.7,1,3.7
1987-88,23,GSW,NBA,C,36,8,16.9,2.2,4.8,0.465,0,0,0,2.2,4.8,0.468,0.465,1.4,1.6,0.864,1.5,3.1,4.6,0.8,0.4,0.2,1,2.3,5.9
1988-89,24,CHH,NBA,C,77,36,18.4,2.6,4.6,0.564,0,0,0.5,2.6,4.6,0.564,0.565,1.3,1.8,0.727,1.6,3.4,5,0.7,0.3,0.3,1,3.1,6.5
1989-90,25,CHH,NBA,C,10,2,13.5,1.6,4.1,0.39,0,0,NA,1.6,4.1,0.39,0.39,0.8,1,0.8,1.9,1.7,3.6,0.6,0.2,0.1,0.8,2.6,4
1990-91,26,TOT,NBA,C,30,0,5.2,0.8,1.5,0.545,0,0.1,0,0.8,1.4,0.571,0.545,0.5,0.7,0.727,0.6,0.7,1.3,0.1,0.1,0,0.4,1,2.1
1990-91,26,CHH,NBA,C,19,0,5.9,0.9,1.7,0.563,0,0.1,0,0.9,1.6,0.581,0.563,0.4,0.5,0.8,0.7,0.8,1.6,0.2,0.1,0.1,0.6,0.9,2.3
1990-91,26,PHI,NBA,C,11,0,3.9,0.5,1.1,0.5,0,0.1,0,0.5,1,0.545,0.5,0.7,1.1,0.667,0.4,0.5,0.8,0,0.1,0,0.1,1,1.8
1991-92,27,PHI,NBA,C,11,0,3.6,0.2,0.6,0.286,0,0,NA,0.2,0.6,0.286,0.286,0.5,0.9,0.5,0.1,0.8,0.9,0.2,0,0,0.3,0.5,0.8
1992-93,28,NJN,NBA,C,2,0,5,0.5,0.5,1,0,0,NA,0.5,0.5,1,1,0,1,0,0.5,1.5,2,0,0,0,0,1,1
Career,NA,,NBA,,169,46,14.2,1.9,3.7,0.518,0,0,0.2,1.9,3.7,0.521,0.519,1.1,1.4,0.751,1.3,2.5,3.8,0.6,0.3,0.2,0.8,2.3,5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHH,NBA,,106,38,15.7,2.2,4,0.547,0,0,0.333,2.2,4,0.548,0.548,1.1,1.5,0.736,1.5,2.8,4.2,0.6,0.3,0.2,0.9,2.7,5.5
1 season,NA,GSW,NBA,,36,8,16.9,2.2,4.8,0.465,0,0,0,2.2,4.8,0.468,0.465,1.4,1.6,0.864,1.5,3.1,4.6,0.8,0.4,0.2,1,2.3,5.9
2 seasons,NA,PHI,NBA,,22,0,3.8,0.4,0.9,0.421,0,0,0,0.4,0.8,0.444,0.421,0.6,1,0.591,0.2,0.6,0.9,0.1,0,0,0.2,0.8,1.3
1 season,NA,MIL,NBA,,3,0,11.7,1.3,3.7,0.364,0,0,NA,1.3,3.7,0.364,0.364,1,1,1,1.3,1,2.3,0.7,0,0,0.7,1,3.7
1 season,NA,NJN,NBA,,2,0,5,0.5,0.5,1,0,0,NA,0.5,0.5,1,1,0,1,0,0.5,1.5,2,0,0,0,0,1,1
