Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,24,TOT,NBA,PF,11,0,8.1,0.5,1.4,0.4,0,0,NA,0.5,1.4,0.4,0.4,0.4,0.9,0.4,1.2,1.4,2.5,0.1,0.1,0.7,0.5,1.4,1.5
2006-07,24,UTA,NBA,PF,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2006-07,24,PHI,NBA,PF,10,0,8.7,0.6,1.5,0.4,0,0,NA,0.6,1.5,0.4,0.4,0.4,1,0.4,1.3,1.5,2.8,0.1,0.1,0.8,0.5,1.5,1.6
2007-08,25,PHI,NBA,PF,16,0,4,0.5,1,0.5,0,0,NA,0.5,1,0.5,0.5,0.1,0.4,0.286,0.4,0.3,0.8,0,0.1,0.1,0.1,0.8,1.1
2008-09,26,PHO,NBA,PF,76,0,13.7,1.8,3.3,0.536,0,0,0,1.8,3.3,0.538,0.536,0.7,1.6,0.442,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2,4.2
2009-10,27,PHO,NBA,PF,79,0,14.8,1.9,3.5,0.551,0,0,0,1.9,3.5,0.553,0.551,0.8,1.6,0.545,1.6,2.8,4.4,0.4,0.3,0.9,0.7,2.1,4.7
2010-11,28,GSW,NBA,PF,46,7,15,1.8,4,0.454,0,0,NA,1.8,4,0.454,0.454,0.7,1.9,0.391,1.8,2.3,4,0.4,0.3,0.7,0.5,1.9,4.3
2011-12,29,IND,NBA,PF,60,0,12.6,1.5,3.5,0.43,0,0,NA,1.5,3.5,0.43,0.43,0.6,1.4,0.427,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6
2012-13,30,TOT,NBA,PF,39,0,9.5,0.8,2.1,0.395,0,0,NA,0.8,2.1,0.395,0.395,0.3,0.9,0.333,1.2,1.5,2.7,0.3,0.4,0.3,0.5,1.4,1.9
2012-13,30,MIN,NBA,PF,20,0,8.1,0.7,1.9,0.368,0,0,NA,0.7,1.9,0.368,0.368,0.2,1,0.2,1.2,1.2,2.4,0.2,0.4,0.3,0.6,1.3,1.6
2012-13,30,CHI,NBA,PF,1,0,2,0,1,0,0,0,NA,0,1,0,0,0,0,NA,1,0,1,0,0,0,0,0,0
2012-13,30,NOH,NBA,PF,18,0,11.6,1,2.3,0.429,0,0,NA,1,2.3,0.429,0.429,0.4,0.9,0.5,1.3,1.9,3.2,0.4,0.5,0.3,0.4,1.5,2.4
2013-14,31,TOT,NBA,PF,19,0,9.7,0.8,1.7,0.5,0,0,NA,0.8,1.7,0.5,0.5,0.3,1.3,0.25,1.5,1.4,2.9,0.3,0.5,0.6,0.7,2.6,2
2013-14,31,NOP,NBA,PF,18,0,10.2,0.9,1.8,0.5,0,0,NA,0.9,1.8,0.5,0.5,0.3,1.3,0.25,1.6,1.5,3.1,0.3,0.5,0.6,0.8,2.7,2.1
2013-14,31,CHI,NBA,PF,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2014-15,32,TOT,NBA,PF,53,35,17.7,2.1,4.8,0.427,0,0,0,2.1,4.8,0.429,0.427,0.8,1.6,0.471,1.8,3.3,5.1,1.3,0.4,1,1.2,2.4,4.9
2014-15,32,CLE,NBA,PF,12,0,6.6,0.3,1,0.333,0,0,NA,0.3,1,0.333,0.333,0.3,0.4,0.6,0.4,1.3,1.7,0.4,0.1,0,0.4,0.9,0.9
2014-15,32,NYK,NBA,PF,41,35,20.9,2.6,5.9,0.432,0,0,0,2.6,5.9,0.434,0.432,0.9,2,0.463,2.2,3.9,6,1.6,0.5,1.3,1.4,2.8,6
2015-16,33,NYK,NBA,PF,29,0,7,0.7,1.8,0.358,0,0,NA,0.7,1.8,0.358,0.358,0.5,0.9,0.519,0.8,0.9,1.7,0.4,0.2,0.2,0.5,1.5,1.8
Career,NA,,NBA,,428,42,12.9,1.5,3.2,0.474,0,0,0,1.5,3.2,0.475,0.474,0.6,1.4,0.444,1.5,2.1,3.6,0.4,0.4,0.7,0.7,2,3.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHO,NBA,,155,0,14.3,1.8,3.4,0.544,0,0,0,1.8,3.4,0.546,0.544,0.8,1.6,0.494,1.7,2.3,4,0.4,0.4,0.9,0.7,2.1,4.5
2 seasons,NA,NYK,NBA,,70,35,15.2,1.8,4.2,0.419,0,0,0,1.8,4.2,0.42,0.419,0.7,1.6,0.477,1.6,2.6,4.2,1.1,0.4,0.8,1,2.3,4.3
1 season,NA,IND,NBA,,60,0,12.6,1.5,3.5,0.43,0,0,NA,1.5,3.5,0.43,0.43,0.6,1.4,0.427,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6
1 season,NA,GSW,NBA,,46,7,15,1.8,4,0.454,0,0,NA,1.8,4,0.454,0.454,0.7,1.9,0.391,1.8,2.3,4,0.4,0.3,0.7,0.5,1.9,4.3
2 seasons,NA,"NOH,NOP",NBA,,36,0,10.9,0.9,2.1,0.459,0,0,NA,0.9,2.1,0.459,0.459,0.4,1.1,0.35,1.4,1.7,3.1,0.4,0.5,0.5,0.6,2.1,2.3
2 seasons,NA,PHI,NBA,,26,0,5.8,0.5,1.2,0.452,0,0,NA,0.5,1.2,0.452,0.452,0.2,0.7,0.353,0.8,0.8,1.5,0,0.1,0.3,0.3,1.1,1.3
1 season,NA,MIN,NBA,,20,0,8.1,0.7,1.9,0.368,0,0,NA,0.7,1.9,0.368,0.368,0.2,1,0.2,1.2,1.2,2.4,0.2,0.4,0.3,0.6,1.3,1.6
1 season,NA,CLE,NBA,,12,0,6.6,0.3,1,0.333,0,0,NA,0.3,1,0.333,0.333,0.3,0.4,0.6,0.4,1.3,1.7,0.4,0.1,0,0.4,0.9,0.9
2 seasons,NA,CHI,NBA,,2,0,1.5,0,0.5,0,0,0,NA,0,0.5,0,0,0,0,NA,0.5,0,0.5,0,0,0,0,0,0
1 season,NA,UTA,NBA,,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
