,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2010-11,24,IND,NBA,24:29,3,9,2,4,2,7,5,5,2,3,3,2,2,0,5,2,13,8.0
2011-12,25,IND,NBA,2:34,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,2,3.1
Career,,,,24:29,3,9,2,4,2,7,5,5,2,3,3,2,2,0,5,2,13,8.0
