,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,IND,NBA,PG,56,865,94%,6%,,,,+2.4,+7.1,37,17,28,2,35,14,257,15,19
2010-11,24,IND,NBA,PG,50,795,99%,1%,,,,+1.2,+3.3,24,17,28,5,31,6,263,9,12
2011-12,25,IND,NBA,PG,44,568,97%,3%,,,,+1.3,-2.4,19,7,15,3,10,2,198,2,4
2012-13,26,WAS,NBA,PG,57,1278,100%,,,,,-2.7,+0.4,47,13,30,2,24,11,457,3,13
2013-14,27,MIN,NBA,SG,28,99,79%,21%,,,,-1.4,-4.1,2,2,4,0,2,0,30,2,0
2014-15,28,TOT,NBA,PG,26,324,97%,3%,,,,-10.9,-12.4,9,4,7,0,11,5,104,4,5
2014-15,28,IND,NBA,PG,10,193,100%,,,,,+1.1,+1.1,5,4,5,0,11,3,62,4,3
2014-15,28,CLE,NBA,PG,11,87,100%,,,,,-29.5,-34.8,3,0,1,0,0,1,29,0,1
2014-15,28,PHO,NBA,PG,5,44,77%,23%,,,,-26.7,-25.9,1,0,1,0,0,1,13,0,1
Career,,,NBA,,261,3929,97%,3%,,,,-0.9,+0.9,138,60,112,12,113,38,1309,35,53
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,160,2421,97%,3%,,,,+1.6,+3.1,85,45,76,10,87,25,780,30,38
1 season,,WAS,NBA,,57,1278,100%,,,,,-2.7,+0.4,47,13,30,2,24,11,457,3,13
1 season,,MIN,NBA,,28,99,79%,21%,,,,-1.4,-4.1,2,2,4,0,2,0,30,2,0
1 season,,CLE,NBA,,11,87,100%,,,,,-29.5,-34.8,3,0,1,0,0,1,29,0,1
1 season,,PHO,NBA,,5,44,77%,23%,,,,-26.7,-25.9,1,0,1,0,0,1,13,0,1
