Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,PIT,BAA,NA,48,NA,NA,120,382,0.314,122,177,0.689,NA,31,177,362
Career,NA,,BAA,NA,48,NA,NA,120,382,0.314,122,177,0.689,NA,31,177,362
