Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22,ROC,NBA,C,1,0,20:00,4,11,0.364,2,5,0.4,16,2,5,10
1956-57,23,ROC,NBA,PF,1,1,31:00,8,19,0.421,3,3,1,12,7,1,19
1957-58,24,CIN,NBA,PF,1,1,36:00,3,13,0.231,4,7,0.571,14,3,2,10
Career,NA,,NBA,,3,2,87,15,43,0.349,9,15,0.6,42,12,8,39
