,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2008-09,19,STBONNY,30,,154,256,0,1,68,111,,180,7,17,81,62,,376,.602,.000,.613,,12.5,6.0,0.2
2009-10,20,STBONNY,30,907,198,351,0,0,95,125,72,213,15,6,55,55,90,491,.564,,.760,30.2,16.4,7.1,0.5
2010-11,21,STBONNY,31,1049,237,415,6,23,165,232,52,225,32,17,45,99,92,645,.571,.261,.711,33.8,20.8,7.3,1.0
2011-12,22,STBONNY,32,962,220,385,23,53,128,165,83,269,33,21,63,80,90,591,.571,.434,.776,30.1,18.5,8.4,1.0
Career,,,123,2918,809,1407,29,77,456,633,207,887,87,61,244,296,272,2103,.575,.377,.720,31.4,17.1,7.2,0.7
