,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,23,OKC,NBA,SG,68,1055,,79%,21%,,,-1.1,-2.2,17,7,62,4,15,10,94,4,8
2017-18,24,OKC,NBA,SG,75,1134,5%,90%,5%,,,+0.1,-4.4,14,7,66,1,15,3,66,4,9
2018-19,25,OKC,NBA,SG,31,588,,63%,37%,,,+1.6,-1.7,4,6,33,2,4,10,52,0,6
Career,,,NBA,,174,2777,2%,80%,18%,,,0.0,-3.0,35,20,161,7,34,23,212,8,23
