Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,26,FTW,BAA,NA,55,NA,NA,0.349,0.338,NA,NA,NA,NA,NA,-0.3,1.8,1.5,NA
1949-50,27,BLB,NBA,NA,4,NA,NA,0.17,0.4,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
Career,NA,,TOT,NA,59,NA,NA,0.346,0.339,NA,NA,NA,NA,NA,-0.4,1.9,1.4,NA
,NA,,BAA,NA,55,NA,NA,0.349,0.338,NA,NA,NA,NA,NA,-0.3,1.8,1.5,NA
,NA,,NBA,NA,4,NA,NA,0.17,0.4,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,55,NA,NA,0.349,0.338,NA,NA,NA,NA,NA,-0.3,1.8,1.5,NA
1 season,NA,BLB,NBA,NA,4,NA,NA,0.17,0.4,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
