Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Dirk Minniefield,,1.9,1.1,1.1
Lloyd Walton,99.0,1.9,1.1,1.1
Steven Kramer,96.9,1.9,1.2,1.1
Justin Anderson,94.4,1.9,1.2,1.1
Nelson Bobb,93.8,1.8,1.2,1.1
Ledell Eackles,93.3,2.1,1.2,1
Jon McGlocklin,91.1,1.8,1.1,0.9
Evan Fournier,91.0,2.1,1.4,1
Todd Lichti,90.7,1.8,1.3,1
Corky Devlin,89.2,1.8,1.2,0.8
Clint Richardson,88.0,2.4,1.1,1
