Season,Team,Lg,Salary
2003-04,Portland Trail Blazers,NBA,"$264,011"
2004-05,New Jersey Nets,NBA,"$483,938"
2005-06,Los Angeles Clippers,NBA,"$31,305"
2007-08,Cleveland Cavaliers,NBA,"$264,897"
Career,(may be incomplete),,"$1,044,151"
