Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Kaniel Dickens,,0,0,0
Luke Jackson,4.8,0.1,0.1,0
Ben Davis,-2.7,0.1,0.1,0
David Thirdkill,-6.4,0.3,0,0
Doug Edwards,-10.2,0.2,0.1,0
Jackie Robinson,-11.6,0.2,0.1,0
Dennis Bell,-19.3,0.1,0,0
Easy Parham,-19.7,0.3,0.1,0
Alando Tucker,-21.3,0.2,0.1,0
Pops Mensah-Bonsu,-32.4,0.3,0,0
Joe Courtney,-34.3,0.4,0.1,0
