Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1988-89,23,CHH,NBA,SF,14,117,10,0.473,0.081,0.324,6.3,14,9.9,8.3,0.8,2,4.5,15.5,NA,0.1,0.1,0.1,0.051,NA,-3,-0.4,-3.4,0
1989-90,24,GSW,NBA,PF,70,1347,13.8,0.562,0.041,0.545,10.2,18.2,14.4,6,0.8,1,12.6,18.6,NA,1.9,0.7,2.5,0.091,NA,-1,-2.2,-3.1,-0.4
1990-91,25,GSW,NBA,PF,62,1371,10.1,0.491,0.048,0.397,7,15.1,11,7.2,1.2,1.6,13.6,17.1,NA,0.3,1,1.3,0.045,NA,-2.7,-0.9,-3.6,-0.5
1991-92,26,GSW,NBA,PF,35,310,5.3,0.434,0.093,0.465,5,14.2,9.7,8.1,1.5,1.1,16.2,16,NA,-0.3,0.2,0,-0.005,NA,-6.1,0.1,-5.9,-0.3
1992-93,27,ORL,NBA,PF,72,1838,10.4,0.552,0.062,0.37,8.7,16.2,12.7,7.1,0.9,0.7,19,15.3,NA,0.8,1.9,2.7,0.071,NA,-2,-0.1,-2.1,-0.1
1993-94,28,LAC,NBA,SF,49,640,7.9,0.475,0.09,0.254,6,11.8,9,6.4,1,1.4,16.5,15.2,NA,-0.3,0.3,0,0,NA,-3.9,-1.1,-5.1,-0.5
1994-95,29,CHH,NBA,PF,10,57,5.6,0.371,0.222,0.111,15.2,19.9,17.6,5.3,0,0,13.7,17.8,NA,-0.1,0.1,0,-0.015,NA,-6.7,-3.7,-10.4,-0.1
Career,NA,,NBA,,312,5680,10.5,0.522,0.06,0.413,8.1,15.8,12.1,6.8,1,1.1,15.1,16.6,NA,2.4,4.2,6.6,0.056,NA,-2.4,-0.9,-3.4,-2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,167,3028,11.3,0.52,0.049,0.471,8.2,16.4,12.4,6.7,1,1.3,13.4,17.7,NA,1.9,1.9,3.8,0.06,NA,-2.3,-1.3,-3.6,-1.2
1 season,NA,ORL,NBA,,72,1838,10.4,0.552,0.062,0.37,8.7,16.2,12.7,7.1,0.9,0.7,19,15.3,NA,0.8,1.9,2.7,0.071,NA,-2,-0.1,-2.1,-0.1
1 season,NA,LAC,NBA,,49,640,7.9,0.475,0.09,0.254,6,11.8,9,6.4,1,1.4,16.5,15.2,NA,-0.3,0.3,0,0,NA,-3.9,-1.1,-5.1,-0.5
2 seasons,NA,CHH,NBA,,24,174,8.5,0.441,0.127,0.255,9.2,15.9,12.5,7.3,0.6,1.4,7.6,16.2,NA,0,0.1,0.1,0.029,NA,-4.2,-1.5,-5.7,-0.2
