,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2016-17,18,MICHIGANST,28,895,177,364,56,144,63,92,41,232,58,19,43,66,52,473,.486,.389,.685,32.0,16.9,8.3,2.1
2017-18,19,MICHIGANST,34,1067,209,457,71,195,93,109,43,237,92,21,26,67,53,582,.457,.364,.853,31.4,17.1,7.0,2.7
Career,,,62,1962,386,821,127,339,156,201,84,469,150,40,69,133,105,1055,.470,.375,.776,31.6,17.0,7.6,2.4
