Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,22,PHI,NBA,SG,3,NA,62,6.4,16.3,0.393,NA,NA,NA,6.4,16.3,0.393,5.8,7.5,0.769,0.6,0,0.6,2.9,1.7,0,NA,3.5,18.6
1976-77,23,PHI,NBA,SG,15,NA,281,8.1,21.8,0.371,NA,NA,NA,8.1,21.8,0.371,6.8,9.9,0.688,1.3,2.8,4.1,3.7,1.5,1,NA,4.2,22.9
1977-78,24,PHI,NBA,SG,10,NA,268,6.9,16.7,0.411,NA,NA,NA,6.9,16.7,0.411,7.9,10.9,0.728,1.3,2.8,4.2,5,0.5,0.8,3.5,3.5,21.6
1984-85,31,CLE,NBA,SG,4,4,150,9.8,22.3,0.441,0,1,0,9.8,21.4,0.461,5.5,6,0.92,1,1.4,2.4,7.4,1.4,0,1.4,2.9,25.2
1987-88,34,HOU,NBA,SG,2,0,12,0,6,0,0,3,0,0,3,0,0,0,NA,3,3,6,3,0,0,9,6,0
Career,NA,,NBA,,34,4,773,7.7,19.4,0.398,0,1.1,0,7.7,19.2,0.403,6.8,9.1,0.74,1.2,2.3,3.5,4.8,1.2,0.7,2.9,3.7,22.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHI,NBA,,28,NA,611,7.4,19,0.388,NA,NA,NA,7.4,19,0.388,7.2,10.1,0.713,1.2,2.5,3.8,4.2,1.1,0.8,3.5,3.8,21.9
1 season,NA,CLE,NBA,,4,4,150,9.8,22.3,0.441,0,1,0,9.8,21.4,0.461,5.5,6,0.92,1,1.4,2.4,7.4,1.4,0,1.4,2.9,25.2
1 season,NA,HOU,NBA,,2,0,12,0,6,0,0,3,0,0,3,0,0,0,NA,3,3,6,3,0,0,9,6,0
