,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1972-73,19,GUILFORDNC,33,,272,572,,,153,217,,191,,,,,,697,.476,,.705,,21.1,5.8,
1973-74,20,GUILFORDNC,24,,216,456,,,165,225,,200,,,,,,597,.474,,.733,,24.9,8.3,
1974-75,21,GUILFORDNC,28,,247,486,,,218,291,,163,,,,,,712,.508,,.749,,25.4,5.8,
Career,,,85,,735,1514,,,536,733,,554,,,,,,2006,.485,,.731,,23.6,6.5,
