Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jeffery Taylor,,1.2,0.3,-0.2
Steve Mix,91.4,1.3,0.4,-0.3
Joe Ellis,89.6,1.3,0.4,-0.3
Žarko Čabarkapa,81.9,1.3,0.3,-0.4
Glenn McDonald,81.0,1.1,0.2,-0.2
Monty Williams,80.8,1.2,0.3,-0.1
Corey Brewer,77.7,1,0.3,-0.2
Tony Campbell,76.5,1.4,0.4,-0.3
Roy Rogers,76.0,1.4,0.4,-0.1
Tom Workman,73.9,1.3,0.4,0.1
Randolph Keys,73.1,1,0.3,-0.2
