Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,22,SEA,NBA,SG,6,NA,64,12.9,23.6,0.545,4.3,5,0.857,0.7,8.6,9.3,5,1.4,0,4.3,30.1,NA,NA,100
1975-76,23,SEA,NBA,SG,4,NA,41,2.2,11.1,0.2,2.2,2.2,1,1.1,3.3,4.4,1.1,1.1,0,4.4,6.6,NA,NA,111
Career,NA,,NBA,,10,NA,105,8.7,18.7,0.465,3.5,3.9,0.889,0.9,6.5,7.4,3.5,1.3,0,4.3,20.9,NA,NA,104
