Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22,SEA,NBA,SG,6,NA,10.7,3,5.5,0.545,1,1.2,0.857,0.2,2,2.2,1.2,0.3,0,1,7
1975-76,23,SEA,NBA,SG,4,NA,10.3,0.5,2.5,0.2,0.5,0.5,1,0.3,0.8,1,0.3,0.3,0,1,1.5
Career,NA,,NBA,,10,NA,10.5,2,4.3,0.465,0.8,0.9,0.889,0.2,1.5,1.7,0.8,0.3,0,1,4.8
