Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1974-75,22,SEA,NBA,SG,6,64,21.6,0.582,0.212,1.7,19.1,10.5,19.7,1.4,0,NA,0.2,0.1,0.2,0.164,NA,2.3,0.5,2.8,0.1
1975-76,23,SEA,NBA,SG,4,41,1.7,0.276,0.2,2.8,8.8,5.8,3,1.1,0,NA,-0.1,0,-0.1,-0.111,NA,-7.5,-1.3,-8.8,-0.1
Career,NA,,NBA,,10,105,13.8,0.511,0.209,2.1,15.1,8.7,13.2,1.3,0,NA,0.1,0,0.1,0.057,NA,-1.5,-0.2,-1.7,0
