Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26,DTF,BAA,NA,60,NA,NA,4.7,16.4,0.288,2.2,3.3,0.662,NA,0.8,2.2,11.6
1947-48,27,TOT,BAA,NA,10,NA,NA,1.4,5,0.28,0.9,1.6,0.563,NA,0.2,0.5,3.7
1947-48,27,BOS,BAA,NA,3,NA,NA,0.3,2.3,0.143,0.3,0.7,0.5,NA,0,1,1
1947-48,27,PRO,BAA,NA,7,NA,NA,1.9,6.1,0.302,1.1,2,0.571,NA,0.3,0.3,4.9
Career,NA,,BAA,NA,70,NA,NA,4.2,14.8,0.288,2,3.1,0.654,NA,0.7,2,10.5
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DTF,BAA,NA,60,NA,NA,4.7,16.4,0.288,2.2,3.3,0.662,NA,0.8,2.2,11.6
1 season,NA,PRO,BAA,NA,7,NA,NA,1.9,6.1,0.302,1.1,2,0.571,NA,0.3,0.3,4.9
1 season,NA,BOS,BAA,NA,3,NA,NA,0.3,2.3,0.143,0.3,0.7,0.5,NA,0,1,1
