,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1966-67,24,CHI,NBA,,7,17,5,6,5,2,3,18
1967-68,25,CHI,NBA,,7,16,5,7,6,2,6,19
1970-71,28,TOT,NBA,,2,,1,2,,,,5
1970-71,28,MIL,NBA,,2,,1,2,,,,5
Career,,,,,7,,5,7,,,,19
1 Season,,MIL,NBA,,2,,1,2,,,,5
2 Seasons,,CHI,NBA,,7,17,5,7,6,2,6,19
