Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1966-67,24,CHI,NBA,SF,3,NA,45,9.6,24,0.4,10.4,12,0.867,7.2,3.2,4,29.6
1967-68,25,CHI,NBA,SF,5,NA,142,4.8,12.4,0.388,4.1,5.3,0.762,6.1,1.3,4.6,13.7
1970-71,28,MIL,NBA,SF,10,NA,52,2.1,8.3,0.25,0.7,1.4,0.5,11.1,5.5,5.5,4.8
Career,NA,,NBA,,18,NA,239,5.1,13.7,0.374,4.5,5.7,0.789,7.4,2.6,4.7,14.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,10,NA,52,2.1,8.3,0.25,0.7,1.4,0.5,11.1,5.5,5.5,4.8
2 seasons,NA,CHI,NBA,,8,NA,187,6,15.2,0.392,5.6,6.9,0.806,6.4,1.7,4.4,17.5
