,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,24,LAC,NBA,PF,79,2158,,,35%,65%,,-10.1,-3.9,27,38,91,18,131,14,210,31,52
2008-09,25,LAC,NBA,SF,71,2654,,1%,80%,19%,,-11.7,-5.1,37,38,114,26,144,15,241,33,70
2009-10,26,TOT,NBA,SF,75,2079,,1%,87%,13%,,-8.1,-2.5,31,23,92,27,89,14,209,22,46
2009-10,26,LAC,NBA,SF,51,1405,,1%,85%,14%,,-7.0,+0.1,21,11,65,17,58,8,143,18,33
2009-10,26,WAS,NBA,SF,24,674,,,91%,9%,,-10.5,-6.0,10,12,27,10,31,6,66,4,13
2010-11,27,TOT,NBA,SF-PF,71,1383,,2%,87%,11%,,-5.0,+0.4,17,18,70,15,66,7,145,18,24
2010-11,27,WAS,NBA,SF,49,1069,,2%,95%,2%,,-7.3,+1.1,12,16,49,8,50,4,117,13,18
2010-11,27,GSW,NBA,PF,22,314,,2%,60%,38%,,+2.5,+5.7,5,2,21,7,16,3,28,5,6
Career,,,NBA,,296,8274,,1%,71%,28%,,-9.3,-3.2,112,117,367,86,430,50,805,104,192
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAC,NBA,,201,6217,,1%,65%,34%,,-10.1,-3.5,85,87,270,61,333,37,594,82,155
2 seasons,,WAS,NBA,,73,1743,,1%,94%,5%,,-8.5,-1.6,22,28,76,18,81,10,183,17,31
1 season,,GSW,NBA,,22,314,,2%,60%,38%,,+2.5,+5.7,5,2,21,7,16,3,28,5,6
