Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,21,MIL,NBA,C,3,1,45,5.6,7.2,0.778,0,0,NA,5.6,7.2,0.778,1.6,3.2,0.5,4.8,4.8,9.6,1.6,1.6,3.2,3.2,12,12.8
1999-00,22,MIL,NBA,PF,1,0,4,0,9,0,0,0,NA,0,9,0,0,0,NA,9,9,18,9,0,9,0,18,0
2001-02,24,CHH,NBA,PF,8,0,62,4.1,11.6,0.35,0,0.6,0,4.1,11,0.368,2.3,3.5,0.667,2.3,7,9.3,1.7,1.2,1.2,2.3,8.7,10.5
2002-03,25,NOH,NBA,C,6,0,94,3.8,8.4,0.455,0,0,NA,3.8,8.4,0.455,0.4,1.5,0.25,4.2,7.3,11.5,1.5,1.1,1.9,2.3,6.5,8
2003-04,26,NOH,NBA,C,4,0,40,3.6,8.1,0.444,0,0,NA,3.6,8.1,0.444,1.8,2.7,0.667,0.9,8.1,9,0.9,2.7,0.9,1.8,7.2,9
Career,NA,,NBA,,22,1,245,4.1,9,0.459,0,0.1,0,4.1,8.8,0.467,1.3,2.5,0.529,3.4,6.9,10.3,1.6,1.5,1.9,2.4,8.4,9.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NOH,NBA,,10,0,134,3.8,8.3,0.452,0,0,NA,3.8,8.3,0.452,0.8,1.9,0.429,3.2,7.5,10.7,1.3,1.6,1.6,2.1,6.7,8.3
1 season,NA,CHH,NBA,,8,0,62,4.1,11.6,0.35,0,0.6,0,4.1,11,0.368,2.3,3.5,0.667,2.3,7,9.3,1.7,1.2,1.2,2.3,8.7,10.5
2 seasons,NA,MIL,NBA,,4,1,49,5.1,7.3,0.7,0,0,NA,5.1,7.3,0.7,1.5,2.9,0.5,5.1,5.1,10.3,2.2,1.5,3.7,2.9,12.5,11.8
