,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1998-99,21,MIL,NBA,16:35,5,6,0,0,5,6,1,2,2,3,5,1,1,3,3,6,10,9.2
1999-00,22,MIL,NBA,3:48,0,1,0,0,0,1,0,0,1,1,2,1,0,1,0,2,0,0.9
2001-02,24,CHH,NBA,18:30,1,4,0,1,1,4,2,2,2,5,5,1,1,1,2,5,4,3.1
2002-03,25,NOH,NBA,24:55,3,5,0,0,3,5,1,2,3,5,8,2,1,3,2,4,7,8.8
2003-04,26,NOH,NBA,16:06,2,3,0,0,2,3,2,3,1,6,7,1,2,1,1,4,4,4.6
Career,,,,24:55,5,6,0,1,5,6,2,3,3,6,8,2,2,3,3,6,10,9.2
2 Seasons,,NOH,NBA,24:55,3,5,0,0,3,5,2,3,3,6,8,2,2,3,2,4,7,8.8
1 Season,,CHH,NBA,18:30,1,4,0,1,1,4,2,2,2,5,5,1,1,1,2,5,4,3.1
2 Seasons,,MIL,NBA,16:35,5,6,0,0,5,6,1,2,2,3,5,1,1,3,3,6,10,9.2
