,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,23,DET,NBA,C,4,31,,,,,100%,+8.7,+0.1,0,1,7,0,1,0,0,0,0
2008-09,24,TOT,NBA,C,18,83,,,,,100%,-4.3,-1.3,1,1,4,0,2,0,2,1,3
2008-09,24,DEN,NBA,C,6,24,,,,,100%,-1.6,-5.2,0,1,2,0,0,0,2,0,1
2008-09,24,LAC,NBA,C,10,51,,,,,100%,-5.7,+4.3,1,0,2,0,2,0,0,1,2
2008-09,24,NYK,NBA,C,2,8,,,,,100%,-7.1,-4.4,0,0,0,0,0,0,0,0,0
Career,,,NBA,,22,114,,,,,100%,-0.8,-0.9,1,2,11,0,3,0,2,1,3
,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAC,NBA,,10,51,,,,,100%,-5.7,+4.3,1,0,2,0,2,0,0,1,2
1 season,,DEN,NBA,,6,24,,,,,100%,-1.6,-5.2,0,1,2,0,0,0,2,0,1
1 season,,DET,NBA,,4,31,,,,,100%,+8.7,+0.1,0,1,7,0,1,0,0,0,0
1 season,,NYK,NBA,,2,8,,,,,100%,-7.1,-4.4,0,0,0,0,0,0,0,0,0
