Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,23,DET,NBA,C,4,0,31,3.5,4.6,0.75,0,0,NA,3.5,4.6,0.75,1.2,2.3,0.5,3.5,4.6,8.1,0,1.2,2.3,1.2,9.3,8.1
2008-09,24,TOT,NBA,C,18,0,83,2.6,13.9,0.188,0,1.3,0,2.6,12.6,0.207,1.3,3,0.429,4.3,6.1,10.4,0.4,1.3,4.3,1.3,3,6.5
2008-09,24,DEN,NBA,C,6,0,24,3,19.5,0.154,0,1.5,0,3,18,0.167,0,0,NA,3,10.5,13.5,1.5,3,7.5,3,6,6
2008-09,24,LAC,NBA,C,10,0,51,2.8,11.3,0.25,0,1.4,0,2.8,9.9,0.286,2.1,3.5,0.6,4.9,4.2,9.2,0,0.7,3.5,0.7,2.1,7.8
2008-09,24,NYK,NBA,C,2,0,8,0,13.5,0,0,0,NA,0,13.5,0,0,9,0,4.5,4.5,9,0,0,0,0,0,0
Career,NA,,NBA,,22,0,114,2.8,11.4,0.25,0,0.9,0,2.8,10.4,0.273,1.3,2.8,0.444,4.1,5.7,9.8,0.3,1.3,3.8,1.3,4.7,6.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAC,NBA,,10,0,51,2.8,11.3,0.25,0,1.4,0,2.8,9.9,0.286,2.1,3.5,0.6,4.9,4.2,9.2,0,0.7,3.5,0.7,2.1,7.8
1 season,NA,DEN,NBA,,6,0,24,3,19.5,0.154,0,1.5,0,3,18,0.167,0,0,NA,3,10.5,13.5,1.5,3,7.5,3,6,6
1 season,NA,DET,NBA,,4,0,31,3.5,4.6,0.75,0,0,NA,3.5,4.6,0.75,1.2,2.3,0.5,3.5,4.6,8.1,0,1.2,2.3,1.2,9.3,8.1
1 season,NA,NYK,NBA,,2,0,8,0,13.5,0,0,0,NA,0,13.5,0,0,9,0,4.5,4.5,9,0,0,0,0,0,0
