Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,22,CHS,BAA,NA,5,NA,NA,NA,NA,0.158,NA,NA,0.538,NA,NA,NA,NA
Career,NA,,BAA,NA,5,NA,NA,NA,NA,0.158,NA,NA,0.538,NA,NA,NA,NA
