,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,22,BOS,NBA,PG,64,1503,85%,15%,,,,-2.6,-3.7,23,19,34,10,37,0,392,1,23
2003-04,23,TOT,NBA,PG,36,443,100%,,,,,-7.8,-6.2,11,4,13,6,5,0,109,1,9
2003-04,23,CLE,NBA,PG,31,403,100%,,,,,-10.9,-8.8,9,3,11,4,5,0,84,1,6
2003-04,23,GSW,NBA,PG,5,40,100%,,,,,+24.6,+25.6,2,1,2,2,0,0,25,0,3
Career,,,NBA,,100,1946,89%,11%,,,,-3.8,-4.3,34,23,47,16,42,0,501,2,32
,,,,,,,,,,,,,,,,,,,,,,
1 season,,BOS,NBA,,64,1503,85%,15%,,,,-2.6,-3.7,23,19,34,10,37,0,392,1,23
1 season,,CLE,NBA,,31,403,100%,,,,,-10.9,-8.8,9,3,11,4,5,0,84,1,6
1 season,,GSW,NBA,,5,40,100%,,,,,+24.6,+25.6,2,1,2,2,0,0,25,0,3
