,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1974-75,18,BRADLEY,26,,76,148,,,59,76,,105,,,,,,211,.514,,.776,,8.1,4.0,
1975-76,19,BRADLEY,26,,170,328,,,111,135,,144,,,,,,451,.518,,.822,,17.3,5.5,
1976-77,20,BRADLEY,27,,272,489,,,195,223,,185,,,,,,739,.556,,.874,,27.4,6.9,
1977-78,21,BRADLEY,24,,237,440,,,189,214,,130,,,,,,663,.539,,.883,,27.6,5.4,
Career,,,103,,755,1405,,,554,648,,564,,,,,,2064,.537,,.855,,20.0,5.5,
