,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,21,ORL,NBA,14:24,2,6,2,4,2,4,1,1,2,6,8,1,1,2,2,3,6,5.1
2010-11,22,ORL,NBA,29:13,3,9,3,5,1,4,2,2,4,6,7,1,2,1,1,5,11,10.3
2011-12,23,ORL,NBA,39:25,5,13,4,9,1,4,2,3,3,5,8,2,1,1,3,6,14,8.5
2014-15,26,NOP,NBA,34:30,10,14,2,5,8,11,4,4,3,4,6,4,0,2,2,4,26,21.1
2016-17,28,HOU,NBA,37:36,8,14,4,10,6,7,4,4,4,9,12,3,2,1,3,5,19,19.2
2017-18,29,HOU,NBA,18:29,4,6,4,6,1,1,0,0,1,2,3,1,1,1,2,3,12,10.7
Career,,,,39:25,10,14,4,10,8,11,4,4,4,9,12,4,2,2,3,6,26,21.1
2 Seasons,,HOU,NBA,37:36,8,14,4,10,6,7,4,4,4,9,12,3,2,1,3,5,19,19.2
3 Seasons,,ORL,NBA,39:25,5,13,4,9,2,4,2,3,4,6,8,2,2,2,3,6,14,10.3
1 Season,,NOP,NBA,34:30,10,14,2,5,8,11,4,4,3,4,6,4,0,2,2,4,26,21.1
