Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,WSC,NBA,SF,7,NA,NA,NA,NA,0.457,NA,NA,0.846,NA,NA,NA,NA
1952-53,24,SYR,NBA,SF,64,NA,1806,3.1,9,0.344,3.2,4.6,0.693,8.9,1.3,4.8,9.4
1953-54,25,SYR,NBA,SF,72,NA,2206,4.1,10.9,0.374,2.5,3.4,0.746,8.6,1.9,4.9,10.7
1954-55,26,SYR,NBA,SF,72,NA,2212,4.7,12.8,0.365,2.6,3.5,0.75,9,2.5,4.6,11.9
1955-56,27,SYR,NBA,SF,72,NA,1837,4.2,12.5,0.335,3.6,4.7,0.772,9.6,2.3,5.2,12
1956-57,28,SYR,NBA,SF,72,NA,1965,4.7,12.6,0.373,2.5,3.3,0.749,8,2.1,5.2,11.8
1957-58,29,SYR,NBA,SF,61,NA,1045,4.1,12.4,0.331,2.7,3.7,0.745,9.9,2.1,6.2,10.9
1958-59,30,DET,NBA,SF,72,NA,1796,4.7,13.4,0.349,2.7,3.6,0.753,10,1.8,5.8,12.1
1959-60,31,DET,NBA,SF,68,NA,1610,5.3,14.9,0.356,2.9,3.6,0.8,7.2,2,5.1,13.5
Career,NA,,NBA,,560,NA,14477,4.4,12.2,0.356,2.8,3.8,0.75,8.9,2,5.2,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,SYR,NBA,,413,NA,11071,4.2,11.7,0.357,2.8,3.8,0.742,8.9,2,5.1,11.2
2 seasons,NA,DET,NBA,,140,NA,3406,5,14.1,0.353,2.8,3.6,0.775,8.7,1.9,5.5,12.8
1 season,NA,WSC,NBA,,7,NA,NA,NA,NA,0.457,NA,NA,0.846,NA,NA,NA,NA
