Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,24,SYR,NBA,SF,2,NA,73,4,17,0.235,7,10,0.7,9,5,10,15
1953-54,25,SYR,NBA,SF,10,NA,260,25,73,0.342,17,26,0.654,57,20,34,67
1954-55,26,SYR,NBA,SF,11,NA,355,44,122,0.361,39,52,0.75,89,35,41,127
1955-56,27,SYR,NBA,SF,8,NA,172,26,81,0.321,13,14,0.929,43,7,37,65
1956-57,28,SYR,NBA,SF,5,NA,83,12,30,0.4,7,11,0.636,21,5,18,31
1957-58,29,SYR,NBA,SF,3,NA,32,5,14,0.357,0,0,NA,8,0,8,10
1958-59,30,DET,NBA,SF,3,NA,87,9,28,0.321,8,8,1,18,7,12,26
1959-60,31,DET,NBA,SF,2,NA,53,6,24,0.25,5,8,0.625,9,3,11,17
Career,NA,,NBA,,44,NA,1115,131,389,0.337,96,129,0.744,254,82,171,358
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,SYR,NBA,,39,NA,975,116,337,0.344,83,113,0.735,227,72,148,315
2 seasons,NA,DET,NBA,,5,NA,140,15,52,0.288,13,16,0.813,27,10,23,43
