Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,24,SYR,NBA,SF,2,NA,36.5,2,8.5,0.235,3.5,5,0.7,4.5,2.5,5,7.5
1953-54,25,SYR,NBA,SF,10,NA,26,2.5,7.3,0.342,1.7,2.6,0.654,5.7,2,3.4,6.7
1954-55,26,SYR,NBA,SF,11,NA,32.3,4,11.1,0.361,3.5,4.7,0.75,8.1,3.2,3.7,11.5
1955-56,27,SYR,NBA,SF,8,NA,21.5,3.3,10.1,0.321,1.6,1.8,0.929,5.4,0.9,4.6,8.1
1956-57,28,SYR,NBA,SF,5,NA,16.6,2.4,6,0.4,1.4,2.2,0.636,4.2,1,3.6,6.2
1957-58,29,SYR,NBA,SF,3,NA,10.7,1.7,4.7,0.357,0,0,NA,2.7,0,2.7,3.3
1958-59,30,DET,NBA,SF,3,NA,29,3,9.3,0.321,2.7,2.7,1,6,2.3,4,8.7
1959-60,31,DET,NBA,SF,2,NA,26.5,3,12,0.25,2.5,4,0.625,4.5,1.5,5.5,8.5
Career,NA,,NBA,,44,NA,25.3,3,8.8,0.337,2.2,2.9,0.744,5.8,1.9,3.9,8.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,SYR,NBA,,39,NA,25,3,8.6,0.344,2.1,2.9,0.735,5.8,1.8,3.8,8.1
2 seasons,NA,DET,NBA,,5,NA,28,3,10.4,0.288,2.6,3.2,0.813,5.4,2,4.6,8.6
