Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,WSC,NBA,SF,7,NA,NA,16,35,0.457,11,13,0.846,47,11,26,43
1952-53,24,SYR,NBA,SF,64,NA,1806,156,453,0.344,160,231,0.693,444,64,241,472
1953-54,25,SYR,NBA,SF,72,NA,2206,249,666,0.374,156,209,0.746,529,115,303,654
1954-55,26,SYR,NBA,SF,72,NA,2212,286,784,0.365,159,212,0.75,553,151,283,731
1955-56,27,SYR,NBA,SF,72,NA,1837,213,636,0.335,186,241,0.772,492,116,267,612
1956-57,28,SYR,NBA,SF,72,NA,1965,256,687,0.373,134,179,0.749,435,114,282,646
1957-58,29,SYR,NBA,SF,61,NA,1045,119,359,0.331,79,106,0.745,287,60,179,317
1958-59,30,DET,NBA,SF,72,NA,1796,234,670,0.349,137,182,0.753,500,90,291,605
1959-60,31,DET,NBA,SF,68,NA,1610,237,665,0.356,128,160,0.8,322,89,226,602
Career,NA,,NBA,,560,NA,14477,1766,4955,0.356,1150,1533,0.75,3609,810,2098,4682
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,SYR,NBA,,413,NA,11071,1279,3585,0.357,874,1178,0.742,2740,620,1555,3432
2 seasons,NA,DET,NBA,,140,NA,3406,471,1335,0.353,265,342,0.775,822,179,517,1207
1 season,NA,WSC,NBA,,7,NA,NA,16,35,0.457,11,13,0.846,47,11,26,43
