Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1967-68,27,DET,NBA,C,6,177,9.5,0.406,0.524,NA,NA,NA,6.2,NA,-0.1,0.3,0.2,0.055
Career,NA,,NBA,,6,177,9.5,0.406,0.524,NA,NA,NA,6.2,NA,-0.1,0.3,0.2,0.055
