Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,22,WSC,BAA,PF,34,NA,NA,NA,NA,0.39,NA,NA,0.73,NA,NA,NA,NA
1949-50,23,TOT,NBA,PF,67,NA,NA,NA,NA,0.366,NA,NA,0.753,NA,NA,NA,NA
1949-50,23,WSC,NBA,PF,49,NA,NA,NA,NA,0.362,NA,NA,0.736,NA,NA,NA,NA
1949-50,23,TRI,NBA,PF,18,NA,NA,NA,NA,0.374,NA,NA,0.8,NA,NA,NA,NA
1950-51,24,TRI,NBA,PF,6,NA,NA,NA,NA,0.342,NA,NA,0.762,NA,NA,NA,NA
1952-53,26,MLH,NBA,PF,69,NA,2626,5.8,16,0.363,3.3,4.6,0.708,7.3,2.7,3.2,14.9
1953-54,27,TOT,NBA,PF,75,NA,1607,3.7,11.8,0.309,2.5,3.4,0.743,8.1,2.3,4.2,9.8
1953-54,27,MLH,NBA,PF,15,NA,356,3,14.5,0.21,2.5,3.6,0.694,NA,2.3,3.1,8.6
1953-54,27,BOS,NBA,PF,60,NA,1251,3.8,11.1,0.345,2.5,3.3,0.759,NA,2.3,4.5,10.2
1954-55,28,BOS,NBA,PF,64,NA,1910,4.7,12.4,0.38,2.6,3.3,0.78,10,2.7,4.5,12
1955-56,29,BOS,NBA,PF,60,NA,1964,6,14.6,0.413,3.7,4.6,0.791,11.5,2.9,4.2,15.8
1956-57,30,BOS,NBA,PF,61,NA,1372,5.1,14.1,0.363,2.8,3.6,0.794,9.8,2.2,4.9,13.1
1957-58,31,BOS,NBA,PF,69,NA,1224,5,14.2,0.351,1.7,2.4,0.738,8.9,1.9,3.6,11.7
Career,NA,,TOT,,505,NA,10703,5.2,14,0.368,2.9,3.8,0.752,9.2,2.5,4,13.2
,NA,,NBA,,471,NA,10703,5.2,14,0.366,2.9,3.8,0.754,9.2,2.5,4,13.2
,NA,,BAA,,34,NA,NA,NA,NA,0.39,NA,NA,0.73,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,BOS,NBA,,314,NA,7721,5,13.3,0.376,2.8,3.6,0.778,8.6,2.5,4.3,12.8
4 seasons,NA,"TRI,MLH",NBA,,108,NA,2982,5.5,15.9,0.35,3.2,4.5,0.726,6.4,2.6,3.2,14.2
2 seasons,NA,WSC,BAA,,83,NA,NA,NA,NA,0.373,NA,NA,0.734,NA,NA,NA,NA
