Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,25,DLC,ABA,NA,1,NA,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,18,0
Career,NA,,ABA,NA,1,NA,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,18,0
