,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1973-74,25,DET,NBA,,16,28,,,,,9,10,,,19,5,,,,6,38,
1974-75,26,DET,NBA,,13,,,,,,3,5,,,,,,,,,29,
1975-76,27,DET,NBA,,16,25,,,,,11,12,,,16,6,,,,6,35,
1976-77,28,DET,NBA,,13,23,,,,,7,9,,,18,3,,,,4,33,
1979-80,31,TOT,NBA,,11,22,0,0,11,22,10,14,5,12,15,6,2,2,5,5,27,22.1
1979-80,31,MIL,NBA,,11,22,0,0,11,22,10,14,5,12,15,6,2,2,5,5,27,22.1
1980-81,32,MIL,NBA,,9,15,0,0,9,15,6,7,,,11,6,3,4,3,4,24,
1981-82,33,MIL,NBA,,12,20,0,1,12,20,3,8,,,11,5,3,3,5,6,27,
1982-83,34,MIL,NBA,,10,14,0,0,10,14,4,6,,,10,6,2,5,5,6,21,
1983-84,35,MIL,NBA,,9,15,0,0,9,15,6,8,4,10,11,8,3,2,5,6,24,20.4
Career,,,,,16,,,,,,11,14,,,,,,,,,38,
5 Seasons,,MIL,NBA,,12,22,0,1,12,22,10,14,,,15,8,3,5,5,6,27,
4 Seasons,,DET,NBA,,16,,,,,,11,12,,,,,,,,,38,
