Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,23,DET,NBA,C,1,0,5:00,0,2,0,NA,NA,NA,2,3,0.667,NA,3,0,NA,NA,NA,0,2
1972-73,24,DET,NBA,C,1,0,12:00,5,9,0.556,NA,NA,NA,0,0,NA,NA,6,0,NA,NA,NA,1,10
1973-74,25,DET,NBA,C,1,0,26:00,11,15,0.733,NA,NA,NA,2,2,1,2,10,2,0,2,NA,1,24
1974-75,26,DET,NBA,C,1,0,12:00,1,4,0.25,NA,NA,NA,0,0,NA,2,7,2,2,0,NA,3,2
1976-77,28,DET,NBA,C,1,0,20:00,7,8,0.875,NA,NA,NA,3,3,1,5,10,4,1,1,NA,3,17
1977-78,29,DET,NBA,C,1,0,4:00,0,0,NA,NA,NA,NA,1,2,0.5,2,2,0,0,0,1,0,1
1978-79,30,DET,NBA,C,1,0,31:00,5,10,0.5,NA,NA,NA,0,0,NA,1,4,4,1,1,0,4,10
1981-82,33,MIL,NBA,C,1,0,11:00,3,7,0.429,0,0,NA,2,2,1,2,3,0,0,1,1,3,8
Career,NA,,NBA,,8,0,121,32,55,0.582,0,0,NA,10,12,0.833,14,45,12,4,5,2,15,74
