Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,22,HOU,NBA,C,81,NA,2042,7.6,15.4,0.494,NA,NA,NA,7.6,15.4,0.494,3.5,5.4,0.644,3.7,7.9,11.6,1.8,0.8,2.7,NA,4.9,18.6,NA,NA,100
1976-77,23,ATL,NBA,C,74,NA,2068,7.1,13.5,0.526,NA,NA,NA,7.1,13.5,0.526,4,5.7,0.714,4.8,8.4,13.2,1.8,0.9,1.8,NA,7.2,18.2,NA,NA,100
1977-78,24,NOJ,NBA,C,54,NA,1277,6.7,14.3,0.472,NA,NA,NA,6.7,14.3,0.472,3,4.6,0.654,4.7,8.2,12.9,2,0.6,4.1,3.3,6.5,16.5,NA,99,98
1978-79,25,TOT,NBA,C,77,NA,1693,6.5,13.3,0.484,NA,NA,NA,6.5,13.3,0.484,3.4,5,0.674,3.8,7.1,10.9,2.1,1.1,2.5,3.5,7.5,16.3,NA,99,104
1978-79,25,NOJ,NBA,C,36,NA,640,5.8,12.9,0.449,NA,NA,NA,5.8,12.9,0.449,3.5,5.4,0.654,4.3,8.4,12.7,2.1,1.2,2.8,3.1,7.3,15.1,NA,98,103
1978-79,25,NYK,NBA,C,41,NA,1053,6.9,13.6,0.505,NA,NA,NA,6.9,13.6,0.505,3.3,4.7,0.688,3.5,6.3,9.8,2.1,1,2.3,3.7,7.7,17,NA,100,105
1979-80,26,NYK,NBA,PF,65,NA,1565,7.3,13.7,0.528,0,0,0,7.3,13.7,0.529,2.2,3.5,0.645,3.5,6.6,10.1,1.9,1.1,3.5,3.2,6.9,16.8,NA,102,107
1980-81,27,KCK,NBA,C,74,NA,1514,6.4,13,0.496,0,0,NA,6.4,13,0.496,4.6,6.7,0.695,3.9,8.4,12.3,2.4,0.8,2.5,3.9,6.9,17.5,NA,101,103
1981-82,28,KCK,NBA,C,18,10,380,5.8,11.3,0.516,0,0,NA,5.8,11.3,0.516,3.8,5,0.775,3.1,7.8,10.9,2.1,1.6,2.6,3.1,8.4,15.5,NA,106,104
1982-83,29,KCK,NBA,C,78,74,1706,6.8,12,0.57,0,0,NA,6.8,12,0.57,2.7,4.3,0.626,4,7.2,11.2,1.7,1.2,2.3,3.1,7.5,16.3,NA,108,103
1983-84,30,KCK,NBA,C,73,31,1501,6,11.3,0.532,0,0,NA,6,11.3,0.532,2.9,3.8,0.764,3.5,7.5,11,1.6,1.1,1.9,2.6,7.7,14.9,NA,109,107
1984-85,31,KCK,NBA,C,76,4,1061,5.2,10.5,0.498,0,0.1,0.5,5.2,10.4,0.498,4.2,5.4,0.774,4.1,7.3,11.4,1.2,0.7,1.2,2.2,7.8,14.7,NA,114,112
Career,NA,,NBA,,670,119,14807,6.7,13.1,0.511,0,0,0.333,6.7,13.1,0.511,3.4,4.9,0.687,4,7.7,11.6,1.9,1,2.5,2.3,7,16.8,NA,104,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,KCK,NBA,,319,119,6162,6.2,11.8,0.527,0,0,0.5,6.2,11.7,0.527,3.5,5,0.71,3.8,7.6,11.4,1.8,1,2.1,3,7.5,15.9,NA,107,106
2 seasons,NA,NYK,NBA,,106,NA,2618,7.1,13.7,0.519,0,0,0,7.1,13.7,0.52,2.7,4,0.665,3.5,6.4,10,2,1,3,3.4,7.2,16.9,NA,101,106
2 seasons,NA,NOJ,NBA,,90,NA,1917,6.4,13.8,0.465,NA,NA,NA,6.4,13.8,0.465,3.2,4.9,0.654,4.6,8.3,12.8,2.1,0.8,3.7,3.2,6.8,16,NA,98,100
1 season,NA,HOU,NBA,,81,NA,2042,7.6,15.4,0.494,NA,NA,NA,7.6,15.4,0.494,3.5,5.4,0.644,3.7,7.9,11.6,1.8,0.8,2.7,NA,4.9,18.6,NA,NA,100
1 season,NA,ATL,NBA,,74,NA,2068,7.1,13.5,0.526,NA,NA,NA,7.1,13.5,0.526,4,5.7,0.714,4.8,8.4,13.2,1.8,0.9,1.8,NA,7.2,18.2,NA,NA,100
