,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1975-76,22,HOU,NBA,,14,,,,,,7,10,,,,,,,,,29,
1976-77,23,ATL,NBA,,10,,,,,,11,15,,,,,,,,,27,
1977-78,24,NOJ,NBA,,10,,,,,,7,11,,,,,,,,,21,
1978-79,25,TOT,NBA,,10,,,,,,8,13,,,,,,,,,24,
1978-79,25,NOJ,NBA,,10,,,,,,8,13,,,,,,,,,24,
1978-79,25,NYK,NBA,,10,,,,,,7,8,,,,,,,,,22,
1979-80,26,NYK,NBA,,12,,0,,,,7,8,,,,,,,,,24,
1980-81,27,KCK,NBA,,9,,0,,,,8,13,,,,,,,,,24,
1981-82,28,KCK,NBA,,5,,0,,,,8,9,,,,,,,,,18,
1982-83,29,KCK,NBA,,10,14,0,,10,,6,10,,,,,,,,,21,
1983-84,30,KCK,NBA,,7,14,0,0,7,14,6,7,5,14,16,3,6,4,4,6,18,17.8
1984-85,31,KCK,NBA,,9,10,1,1,9,10,7,8,6,7,10,5,3,2,3,6,20,19.3
Career,,,,,14,,,,,,11,15,,,,,,,,,29,
5 Seasons,,KCK,NBA,,10,,1,,,,8,13,,,,,,,,,24,
2 Seasons,,NYK,NBA,,12,,,,,,7,8,,,,,,,,,24,
2 Seasons,,NOJ,NBA,,10,,,,,,8,13,,,,,,,,,24,
1 Season,,HOU,NBA,,14,,,,,,7,10,,,,,,,,,29,
1 Season,,ATL,NBA,,10,,,,,,11,15,,,,,,,,,27,
