,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,24,TOT,ABA,,9,,0,,,,6,10,,,,,,,23
1970-71,24,TEX,ABA,,9,,0,,,,5,10,,,,,,,23
1970-71,24,KEN,ABA,,5,,0,,,,6,7,,,,,,,12
Career,,,,,9,,0,,,,6,10,,,,,,,23
1 Season,,KEN,ABA,,5,,0,,,,6,7,,,,,,,12
1 Season,,TEX,ABA,,9,,0,,,,5,10,,,,,,,23
