,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,24,TOT,ABA,,4,,1,,,,4,5,,,,,,,12
1970-71,24,TEX,ABA,,4,,1,,,,4,5,,,,,,,12
Career,,,,,4,,1,,,,4,5,,,,,,,12
