Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,23,WSB,NBA,C,30,NA,119,9.1,20.9,0.436,6.1,11,0.552,6.1,6.9,12.9,1.5,0.8,6.5,NA,11,24.4,NA,NA,94
1977-78,24,WSB,NBA,C,49,NA,438,6.8,14.2,0.479,5.8,9.4,0.613,5.1,8.5,13.6,2.3,1.2,2.1,4.5,8.7,19.4,NA,99,98
Career,NA,,NBA,,79,NA,557,7.3,15.6,0.467,5.8,9.8,0.598,5.3,8.2,13.5,2.2,1.1,3,3.5,9.2,20.4,NA,99,98
