Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,24,WSB,NBA,C,9,NA,52,7,10,0.7,11,15,0.733,5,15,20,1,1,6,5,17,25
Career,NA,,NBA,,9,NA,52,7,10,0.7,11,15,0.733,5,15,20,1,1,6,5,17,25
