Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,24,WSB,NBA,C,9,NA,52,4.8,6.9,0.7,7.6,10.4,0.733,3.5,10.4,13.8,0.7,0.7,4.2,3.5,11.8,17.3
Career,NA,,NBA,,9,NA,52,4.8,6.9,0.7,7.6,10.4,0.733,3.5,10.4,13.8,0.7,0.7,4.2,3.5,11.8,17.3
