,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,21,LAC,NBA,SF,69,1359,,28%,70%,2%,,-2.8,+0.8,37,41,54,16,115,0,181,23,49
2001-02,22,LAC,NBA,SG,63,1615,,99%,1%,,,-2.8,-3.8,39,36,51,26,97,0,243,10,59
2002-03,23,LAC,NBA,SG,64,2006,7%,88%,5%,,,-7.5,-6.2,52,58,73,24,172,0,263,37,63
2003-04,24,LAC,NBA,SF,73,2628,,22%,77%,1%,,-3.6,+4.6,83,69,73,37,246,0,482,46,83
2004-05,25,LAC,NBA,SG,66,2436,,57%,43%,1%,,-0.7,+0.4,73,67,73,37,255,0,483,37,59
2005-06,26,LAC,NBA,SF,32,943,,13%,84%,3%,,+6.8,+6.6,22,23,32,24,104,7,140,17,29
2006-07,27,LAC,NBA,SF,75,2291,,5%,85%,9%,,+1.6,+5.2,70,62,94,41,257,20,451,48,66
2007-08,28,LAC,NBA,SF,70,2502,,7%,85%,8%,,-5.7,+7.3,61,68,84,33,260,37,412,42,62
2008-09,29,GSW,NBA,PF,51,1588,,1%,23%,72%,5%,-4.6,-1.1,32,41,72,23,159,30,213,27,44
2009-10,30,GSW,NBA,PF,70,2081,,,39%,58%,4%,-6.3,-5.5,45,63,93,31,229,27,401,34,84
2010-11,31,MIL,NBA,SF,67,1401,,40%,57%,3%,,-2.9,-3.1,35,32,74,34,145,21,196,28,37
2011-12,32,CHA,NBA,SF,32,881,,,99%,1%,,-16.0,-0.6,24,15,30,14,78,6,85,11,33
2012-13,33,DET,NBA,SF,18,257,,68%,32%,,,-3.6,+0.7,5,2,14,6,21,2,47,2,8
Career,,,NBA,,750,21988,1%,31%,54%,13%,1%,-3.5,+0.6,578,577,817,346,2138,150,3597,362,676
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,LAC,NBA,,512,15780,1%,39%,57%,3%,,-2.4,+2.0,437,424,534,238,1506,64,2655,260,470
2 seasons,,GSW,NBA,,121,3669,,1%,32%,64%,4%,-5.6,-3.6,77,104,165,54,388,57,614,61,128
1 season,,MIL,NBA,,67,1401,,40%,57%,3%,,-2.9,-3.1,35,32,74,34,145,21,196,28,37
1 season,,CHA,NBA,,32,881,,,99%,1%,,-16.0,-0.6,24,15,30,14,78,6,85,11,33
1 season,,DET,NBA,,18,257,,68%,32%,,,-3.6,+0.7,5,2,14,6,21,2,47,2,8
