,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2005-06,26,LAC,NBA,33:55,8,17,2,5,7,14,11,12,2,15,15,5,2,2,5,5,25,25.2
Career,,,,33:55,8,17,2,5,7,14,11,12,2,15,15,5,2,2,5,5,25,25.2
