Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Cal Bowdler,,1,0.5,0.2
Ronald Dupree,92.0,1,0.5,0.3
Loren Woods,91.5,1.1,0.5,0.4
Maceo Baston,91.0,1.1,0.4,0.3
Josh Powell,85.7,1.1,0.7,0.3
Joe Holland,85.1,1.2,0.6,0.2
Bob Love,84.5,1,0.6,0.2
Winston Bennett,83.5,1.1,0.3,0.2
Tremaine Fowlkes,82.6,1.2,0.5,0.4
Viktor Khryapa,82.2,1.3,0.4,0.3
Bob Peterson,81.6,0.9,0.4,0.2
