Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2011-12,21,MIN,NBA,PG,41,31,1404,5.1,14.3,0.357,1.2,3.4,0.34,3.9,10.8,0.363,4.6,5.8,0.803,0.8,5.5,6.3,12.3,3.3,0.3,4.8,3.6,16,NA,99,104
2012-13,22,MIN,NBA,PG,57,47,1691,5.7,15.7,0.36,0.8,2.8,0.293,4.8,12.9,0.374,6.5,8.1,0.799,1.3,5.7,7,12.8,4.2,0.2,5.3,4.4,18.6,NA,99,102
2013-14,23,MIN,NBA,PG,82,82,2638,4.8,12.5,0.381,0.8,2.5,0.331,3.9,10,0.393,4.2,5.3,0.802,1.1,5.3,6.4,13.2,3.6,0.2,4.1,4.1,14.6,NA,106,104
2014-15,24,MIN,NBA,PG,22,22,692,5.7,16.1,0.356,1,3.7,0.255,4.8,12.3,0.387,4.2,5.2,0.803,1.4,7.8,9.2,14.2,2.8,0.1,4.7,4.3,16.6,NA,98,110
2015-16,25,MIN,NBA,PG,76,76,2323,4.8,12.7,0.374,1.3,4.1,0.326,3.4,8.6,0.396,5.8,6.8,0.847,0.9,6.2,7.1,14.3,3.5,0.2,4.2,4.4,16.6,NA,110,107
2016-17,26,MIN,NBA,PG,75,75,2469,5.4,13.4,0.402,1.2,4,0.306,4.1,9.3,0.443,5.2,5.9,0.891,1.4,4.9,6.3,14,2.6,0.2,4,4.1,17.2,NA,115,112
2017-18,27,UTA,NBA,PG,77,77,2254,7.7,18.4,0.418,2.1,6.1,0.352,5.6,12.3,0.451,4.9,5.7,0.866,1,6.8,7.8,9.1,2.7,0.2,4.6,4.6,22.4,NA,105,103
2018-19,28,UTA,NBA,PG,68,67,1899,7.4,18.4,0.404,2,6.4,0.311,5.4,12,0.454,4.9,5.7,0.855,0.8,5.3,6.1,10.5,2.3,0.3,4.5,4.5,21.8,NA,105,107
2019-20,29,PHO,NBA,PG,57,57,1802,6.6,16.1,0.412,1.7,4.9,0.351,4.9,11.1,0.44,4.6,5.4,0.853,1.1,5.9,7,13.3,2.3,0.2,4.1,3.8,19.5,NA,112,111
Career,NA,,NBA,,555,534,17172,5.9,15.1,0.391,1.4,4.3,0.326,4.5,10.8,0.416,5,6,0.84,1.1,5.8,6.8,12.5,3,0.2,4.4,4.2,18.2,NA,106,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIN,NBA,,353,333,11217,5.1,13.6,0.375,1.1,3.4,0.315,4.1,10.2,0.396,5.1,6.2,0.83,1.1,5.6,6.8,13.5,3.4,0.2,4.4,4.1,16.5,NA,106,106
2 seasons,NA,UTA,NBA,,145,144,4153,7.6,18.4,0.412,2.1,6.2,0.332,5.5,12.2,0.452,4.9,5.7,0.861,0.9,6.1,7,9.8,2.5,0.2,4.6,4.6,22.1,NA,105,105
1 season,NA,PHO,NBA,,57,57,1802,6.6,16.1,0.412,1.7,4.9,0.351,4.9,11.1,0.44,4.6,5.4,0.853,1.1,5.9,7,13.3,2.3,0.2,4.1,3.8,19.5,NA,112,111
