Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Tony Harris,,0.2,0.1,-0.2
Gary Payton,0.9,0.2,0.1,-0.2
Kevin Pritchard,-10.3,0.2,0.2,-0.2
Dave Jamerson,-10.8,0.2,0.1,-0.1
Darius Morris,-14.4,0.2,0,-0.2
A.J. Guyton,-21.4,0.3,0.1,-0.1
Demetrius Jackson,-24.7,0.2,0.1,-0.1
Dwight Buycks,-25.0,0.2,0.1,0
Rusty LaRue,-28.8,0.3,0.1,-0.1
Charles Bradley,-30.3,0.2,0.2,-0.1
Paul Long,-31.8,0.3,0.2,-0.2
