Season,Team,Lg,Salary
1995-96,Cleveland Cavaliers,NBA,"$200,000"
1996-97,Cleveland Cavaliers,NBA,"$450,000"
1997-98,Cleveland Cavaliers,NBA,"$540,000"
Career,(may be incomplete),,"$1,190,000"
