,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,19,MEM,NBA,SG,35,272,5%,83%,13%,,,-10.7,-16.6,12,6,6,6,14,0,91,3,13
2013-14,20,PHI,NBA,PG,72,1765,50%,48%,2%,,,-12.0,-2.3,105,52,50,23,154,11,477,32,78
2014-15,21,PHI,NBA,PG,30,895,64%,36%,,,,-13.7,-5.4,62,29,24,11,76,6,366,15,37
2015-16,22,PHI,NBA,PG,8,144,96%,4%,,,,-22.2,-12.0,16,5,2,4,16,0,46,1,11
Career,,,NBA,,145,3076,52%,46%,2%,,,-12.8,-4.9,195,92,82,44,260,17,980,51,139
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,110,2804,57%,42%,1%,,,-13.0,-3.8,183,86,76,38,246,17,889,48,126
1 season,,MEM,NBA,,35,272,5%,83%,13%,,,-10.7,-16.6,12,6,6,6,14,0,91,3,13
