Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1991-92,25,CLE,NBA,PF,9,0,55,6.7,14.3,0.467,1,2.9,0.333,5.7,11.4,0.5,3.8,3.8,1,6.7,8.6,15.2,1,1,1,1.9,6.7,18.1,NA,121,109
1992-93,26,CLE,NBA,PF,8,0,118,5.9,15.5,0.382,1.8,4.1,0.444,4.1,11.4,0.36,4.1,4.6,0.9,1.8,9.6,11.4,6.4,1.8,1.4,3.2,6.4,17.8,NA,104,105
1993-94,27,CLE,NBA,PF,1,0,4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,14.3,0,0,14.3,14.3,0,NA,38,124
1994-95,28,CLE,NBA,PF,4,0,67,10.9,21.1,0.52,6.7,12.6,0.533,4.2,8.4,0.5,3.4,5.1,0.667,0,2.5,2.5,5.1,1.7,0,0,7.6,32,NA,138,110
1995-96,29,CLE,NBA,PF,3,3,117,7.1,20.8,0.341,0.5,8.1,0.063,6.6,12.7,0.52,0,0,NA,0.5,7.1,7.6,4.6,1.5,1,2,6.6,14.7,NA,79,111
1997-98,31,CLE,NBA,PF,3,0,10,0,11.6,0,0,11.6,0,0,0,NA,0,0,NA,0,5.8,5.8,0,0,0,0,5.8,0,NA,0,113
2000-01,34,SAS,NBA,SF,13,11,334,4.3,10.9,0.397,3.4,7.4,0.457,1,3.5,0.273,0,0,NA,1.3,5.3,6.6,2.7,0.6,0.2,1,5.1,12,NA,112,107
2001-02,35,SAS,NBA,SF,10,0,155,3.6,11.9,0.303,2.5,7.2,0.35,1.1,4.7,0.231,0.4,1.4,0.25,1.8,5.4,7.2,2.9,0,0.4,0.7,6.9,10.1,NA,96,108
2002-03,36,SAS,NBA,SF,16,1,101,4.2,14.6,0.286,2.1,7.3,0.286,2.1,7.3,0.286,0,0,NA,1.6,10.4,12,3.7,1,0,2.6,10.4,10.4,NA,78,98
Career,NA,,NBA,,67,15,961,5.2,14,0.374,2.6,7.1,0.368,2.6,6.9,0.38,1,1.4,0.75,1.6,6.6,8.2,3.6,0.9,0.5,1.5,6.6,14.1,NA,102,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SAS,NBA,,39,12,590,4.1,11.8,0.349,2.9,7.3,0.4,1.2,4.5,0.265,0.1,0.4,0.25,1.5,6.2,7.7,2.9,0.5,0.2,1.2,6.5,11.3,NA,100,106
6 seasons,NA,CLE,NBA,,28,3,371,7.1,17.6,0.402,2.1,6.8,0.311,5,10.8,0.458,2.6,3,0.85,1.8,7.2,9,4.7,1.5,0.9,2.1,6.8,18.8,NA,103,109
