Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1990-91,24,CLE,NBA,PF,81,2,1661,8.4,19.5,0.428,0.7,2.3,0.299,7.7,17.2,0.445,3.8,4.6,0.816,3,5.7,8.7,4.3,1.3,0.8,3.6,7,21.2,NA,98,110
1991-92,25,CLE,NBA,PF,68,1,937,7.2,17.7,0.409,0.9,2.6,0.354,6.3,15.1,0.418,3.3,3.9,0.836,2.9,8.6,11.5,4,1.2,0.8,2.5,7.3,18.7,NA,102,108
1992-93,26,CLE,NBA,PF,76,1,1461,7.6,15.9,0.479,1.2,2.8,0.415,6.4,13.1,0.493,3.4,3.9,0.876,2.8,6.9,9.7,4.7,1,1.7,2.9,5.9,19.9,NA,111,107
1993-94,27,CLE,NBA,PF,70,1,965,8.1,18.1,0.446,0.8,2.8,0.275,7.3,15.4,0.477,2.1,2.3,0.884,2.6,5.1,7.7,4,1.5,1.2,2.2,6.1,19,NA,105,106
1994-95,28,CLE,NBA,PF,82,6,1290,9.8,21.9,0.446,4.1,10.2,0.403,5.7,11.7,0.483,3.2,3.7,0.881,1.3,5,6.3,4.2,1.2,1,2.6,5.7,26.9,NA,114,107
1995-96,29,CLE,NBA,PF,82,79,2680,9.2,20,0.459,3.1,7.9,0.394,6.1,12.1,0.502,2.2,2.9,0.769,1.5,5.2,6.7,4.2,1.2,0.8,2.7,5.1,23.7,NA,109,109
1996-97,30,CLE,NBA,PF,82,48,2633,7.5,17.5,0.429,2.5,6.2,0.401,5,11.2,0.445,1.6,1.9,0.851,1.8,5.6,7.4,3.3,1.2,0.7,2.1,5.4,19.1,NA,106,105
1997-98,31,CLE,NBA,PF,69,3,1034,5.8,14.8,0.395,1.7,5.1,0.333,4.1,9.7,0.428,1.7,2.1,0.8,1.2,4.7,5.9,3,1.3,0.9,2.7,6.1,15,NA,93,102
1998-99,32,CLE,NBA,PF,50,10,1058,7.4,15.5,0.476,2,5.1,0.392,5.4,10.4,0.518,1.5,1.7,0.879,0.8,4.5,5.4,2.8,1.2,0.5,2,5.9,18.3,NA,104,105
1999-00,33,CLE,NBA,PF,63,3,1326,7.1,14.4,0.497,1.2,2.8,0.44,5.9,11.5,0.511,2,2.2,0.912,2.1,6.9,9,2.5,0.8,0.9,2.1,6.8,17.5,NA,110,106
2000-01,34,SAS,NBA,SF,80,29,1688,5.7,11.9,0.475,2.2,5,0.449,3.4,7,0.493,0.7,1,0.733,1.7,5.3,7.1,2.3,0.9,0.7,1.6,5.4,14.2,NA,112,102
2001-02,35,SAS,NBA,SF,50,2,799,5.1,11.8,0.429,2.9,6.6,0.434,2.2,5.2,0.423,2.3,2.4,0.944,1,5,6,3.2,1.1,0.6,1.5,4.7,15.3,NA,119,103
2002-03,36,SAS,NBA,SF,64,1,601,3.9,11,0.355,1.9,5.3,0.35,2,5.7,0.359,0.9,1.2,0.769,1.8,4.9,6.7,1.9,0.6,0.8,2.4,4.9,10.6,NA,90,104
Career,NA,,NBA,,917,186,18133,7.5,16.7,0.446,2,5.1,0.393,5.4,11.6,0.47,2.2,2.7,0.84,1.9,5.7,7.6,3.5,1.1,0.9,2.4,5.9,19.2,NA,106,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,CLE,NBA,,723,154,15045,7.9,17.8,0.447,2,5.1,0.385,6,12.7,0.471,2.5,2.9,0.841,2,5.8,7.8,3.8,1.2,0.9,2.6,6,20.3,NA,106,107
3 seasons,NA,SAS,NBA,,194,32,3088,5.2,11.7,0.441,2.3,5.5,0.425,2.8,6.3,0.454,1.1,1.4,0.835,1.6,5.2,6.7,2.4,0.9,0.7,1.7,5.1,13.8,NA,109,103
